Mov_id,Loc_id
3635,3993
3635,3994
3635,3995
5675,3996
3635,3997
2239,3998
858,3999
1221,3999
2023,3999
5227,3999
6609,3999
8195,3999
8724,3999
51314,3999
4955,4000
5227,4001
5711,4001
6609,4001
8195,4001
33564,4001
8195,4002
5494,4003
5227,4004
6609,4004
7032,4004
8195,4004
47306,4004
3992,4005
8195,4005
8195,4006
583,4007
8195,4008
8195,4009
8195,4010
8195,4011
583,4012
8195,4012
8195,4013
8195,4014
583,4015
8195,4015
8195,4016
58,4017
583,4018
8195,4019
3992,4020
8195,4020
583,4021
7767,4021
44073,4021
52,4022
1216,4022
3992,4022
8195,4022
52,4023
1172,4024
2023,4024
7767,4024
8195,4024
8724,4024
1172,4025
8195,4025
1172,4026
1172,4027
8195,4027
3176,4028
1172,4029
8724,4030
8195,4031
1172,4032
8195,4033
8724,4033
7388,4034
1172,4035
8724,4036
8195,4037
8724,4037
8724,4038
8724,4039
8195,4040
1172,4041
1172,4042
8724,4043
8724,4044
8195,4045
8195,4046
8195,4047
2023,4048
124,4049
33564,4050
33564,4051
858,4052
3992,4053
8195,4053
8195,4054
8195,4055
8195,4056
8195,4057
8195,4058
3992,4059
8195,4059
8195,4060
8195,4061
8195,4062
8984,4063
3094,4064
6006,4065
6684,4066
2794,4067
5371,4067
5371,4068
6684,4069
8928,4069
6378,4070
781,4071
1417,4071
2622,4071
5227,4071
5321,4071
7404,4071
32139,4071
32139,4072
2324,4073
781,4074
2324,4075
6765,4075
2324,4076
6765,4077
6765,4078
1296,4079
1417,4079
2436,4079
3485,4079
4148,4079
4436,4079
4726,4079
5503,4079
5849,4079
6107,4079
6269,4079
6765,4079
7767,4079
8035,4079
8848,4079
60137,4079
4436,4080
6765,4081
1296,4082
1296,4083
1296,4084
1296,4085
4339,4086
1296,4087
497,4088
5227,4089
3176,4090
5227,4091
63113,4092
4114,4093
7404,4094
1183,4095
63113,4096
32139,4097
32139,4098
63113,4098
32139,4099
63113,4099
7388,4100
60137,4101
1183,4102
63113,4103
6278,4104
2436,4105
5633,4106
6765,4106
63113,4107
1183,4108
781,4109
289,4110
2436,4110
7129,4110
7388,4110
781,4111
781,4112
781,4113
4114,4114
2674,4115
32139,4115
7115,4116
6604,4117
7388,4118
32139,4119
5113,4120
6404,4120
7767,4120
32139,4121
2324,4122
7336,4122
220,4123
7388,4124
32649,4125
2324,4126
2989,4127
3638,4127
5227,4127
6684,4127
2989,4128
3479,4129
27408,4130
27408,4131
27408,4132
27408,4133
1398,4134
3638,4135
5796,4135
26,4136
35,4136
289,4136
1063,4136
1183,4136
1191,4136
1227,4136
1306,4136
1349,4136
1398,4136
1683,4136
2563,4136
2948,4136
2961,4136
3176,4136
3638,4136
4644,4136
5051,4136
5105,4136
5576,4136
5666,4136
5796,4136
6006,4136
6032,4136
6569,4136
6634,4136
6684,4136
7169,4136
7191,4136
7585,4136
7808,4136
8535,4136
8698,4136
8780,4136
30850,4136
42015,4136
60758,4136
62250,4136
5796,4137
5796,4138
2948,4139
6684,4140
1063,4141
5796,4141
6378,4141
7585,4141
3638,4142
5105,4143
5796,4144
5796,4145
2948,4146
3638,4146
5105,4146
5796,4146
1183,4147
6684,4147
1057,4148
3638,4148
5796,4149
3638,4150
3176,4151
5105,4152
3638,4153
6684,4153
7767,4154
5796,4155
3638,4156
5796,4157
5105,4158
3638,4159
5796,4160
3638,4161
5105,4162
5105,4163
6684,4164
3638,4165
2948,4166
3638,4166
5105,4166
5796,4166
5796,4167
5227,4168
26094,4168
5227,4169
63113,4170
5227,4171
6006,4172
42015,4172
1398,4173
27408,4174
42015,4175
2023,4176
459,4177
1019,4177
1382,4177
2332,4177
2676,4177
2949,4177
2991,4177
3198,4177
4063,4177
4206,4177
4487,4177
5779,4177
6051,4177
6405,4177
6775,4177
53974,4177
2949,4178
2949,4179
2949,4180
2949,4181
2991,4181
2154,4182
2949,4182
2991,4182
6775,4182
2949,4183
2991,4183
2991,4184
6775,4185
2991,4186
2991,4187
2991,4188
2949,4189
2991,4189
2991,4190
2991,4191
2991,4192
2949,4193
2949,4194
2991,4195
2991,4196
2991,4197
2949,4198
3541,4198
6775,4198
2949,4199
2949,4200
2949,4201
2949,4202
2949,4203
6775,4204
2949,4205
2949,4206
2949,4207
2949,4208
2949,4209
2949,4210
52950,4211
2949,4212
2991,4213
2949,4214
2949,4215
2949,4216
2949,4217
2326,4218
3461,4218
3714,4218
26567,4218
2949,4219
2949,4220
2949,4221
2949,4222
2991,4223
2991,4224
2991,4225
2991,4226
2991,4227
6775,4227
266,4228
2949,4228
2991,4228
4487,4228
4795,4228
4487,4229
2949,4230
2949,4231
4487,4232
53974,4232
2949,4233
2991,4233
2991,4234
2991,4235
2949,4236
2949,4237
405,4238
537,4238
1039,4238
1537,4238
3560,4238
3626,4238
3864,4238
4176,4238
5408,4238
5628,4238
5785,4238
6009,4238
6270,4238
6669,4238
6711,4238
6757,4238
7564,4238
7569,4238
7987,4238
8188,4238
8199,4238
27741,4238
27865,4238
27905,4238
50583,4238
60522,4238
62331,4238
4749,4239
6523,4239
30745,4239
1217,4240
3066,4241
2846,4242
32395,4243
533,4244
7569,4244
533,4245
1217,4245
7143,4245
7569,4245
6674,4246
8197,4246
8370,4246
8370,4247
6643,4248
533,4249
8292,4249
6270,4250
6299,4251
26159,4252
6299,4253
533,4254
7569,4255
7143,4256
4805,4257
7569,4258
55498,4259
55498,4260
55498,4261
55498,4262
25865,4263
48783,4263
7569,4264
7569,4265
3066,4266
7569,4266
7569,4267
7569,4268
7569,4269
7569,4270
7569,4271
7569,4272
7569,4273
42217,4274
7926,4275
26049,4276
1310,4277
7926,4277
7926,4278
8785,4279
42217,4279
42217,4280
8785,4281
61967,4281
7926,4282
6717,4283
42217,4284
1039,4285
6584,4285
7926,4285
42217,4285
43899,4285
7926,4286
6270,4287
7926,4288
4749,4289
533,4290
1217,4291
533,4292
1217,4292
495,4293
1554,4293
5291,4293
6711,4293
7949,4293
27271,4293
27620,4293
41571,4293
42217,4293
495,4294
41571,4295
6711,4296
27563,4297
8582,4298
41571,4299
5291,4300
60484,4301
7143,4302
6711,4303
3066,4304
27563,4304
3066,4305
60484,4306
41571,4307
3066,4308
2363,4309
3503,4310
7569,4310
26159,4310
7569,4311
7569,4312
6717,4313
55498,4314
55498,4315
2512,4316
6526,4317
26159,4318
5291,4319
2512,4320
1217,4321
3635,4322
5785,4322
6123,4322
26840,4322
3066,4323
3503,4323
4572,4323
7949,4323
4572,4324
27722,4325
32395,4326
27563,4327
6526,4328
4749,4329
6526,4330
6643,4331
533,4332
1217,4332
6270,4332
6526,4332
26049,4332
7766,4333
26049,4333
7766,4334
7925,4334
53131,4335
46723,4336
4265,4337
649,4338
846,4338
1191,4338
1306,4338
1310,4338
2363,4338
2374,4338
3694,4338
5140,4338
5340,4338
5408,4338
5628,4338
5730,4338
5785,4338
6070,4338
6123,4338
6174,4338
6407,4338
6506,4338
6643,4338
6711,4338
6717,4338
7156,4338
7330,4338
7569,4338
7892,4338
7949,4338
8012,4338
8947,4338
26049,4338
26059,4338
26159,4338
26550,4338
26965,4338
27573,4338
27604,4338
27620,4338
31437,4338
40752,4338
42217,4338
46335,4338
48591,4338
58025,4338
60484,4338
62662,4338
63181,4338
8947,4339
46723,4340
7569,4341
8361,4341
7569,4342
7926,4343
7569,4344
8785,4344
5291,4345
26222,4346
4068,4347
3503,4348
1217,4349
6270,4349
27620,4350
31437,4351
31437,4352
27772,4353
31437,4354
6711,4355
6711,4356
27620,4357
63676,4357
46723,4358
31437,4359
7766,4360
533,4361
1217,4361
2363,4361
2905,4361
3030,4361
4176,4361
5498,4361
6270,4361
6526,4361
7766,4361
7919,4361
7926,4361
8740,4361
8947,4361
26005,4361
26064,4361
26222,4361
39474,4361
41627,4361
58059,4361
60484,4361
3066,4362
60484,4363
7569,4364
7766,4365
6407,4366
42217,4367
60484,4368
7569,4369
5653,4370
55498,4371
55498,4372
1217,4373
5653,4374
1681,4375
3354,4375
3807,4375
3981,4375
4270,4375
6760,4375
44161,4375
44494,4375
64921,4375
56511,4376
1204,4377
44161,4378
44161,4379
1204,4380
1681,4381
60389,4382
1204,4383
1063,4384
1681,4384
1899,4384
3807,4384
4270,4384
1204,4385
3981,4385
58306,4386
25914,4387
41699,4387
52950,4387
4861,4388
160,4389
414,4389
1959,4389
2039,4389
2739,4389
3373,4389
3677,4389
4095,4389
4458,4389
4508,4389
4800,4389
4985,4389
5358,4389
6232,4389
6532,4389
6564,4389
6942,4389
7279,4389
7822,4389
36517,4389
59313,4389
1529,4390
3036,4391
36517,4392
36517,4393
1529,4394
6232,4395
4095,4396
5643,4396
7822,4397
780,4398
6299,4398
7822,4398
1529,4399
2630,4399
3207,4399
4781,4399
36517,4399
6232,4400
6232,4401
1529,4402
1529,4403
1529,4404
1959,4405
6232,4405
7822,4406
1049,4407
3036,4407
36517,4408
31547,4409
3370,4410
5059,4410
60189,4411
2839,4412
4901,4412
5711,4412
57792,4412
5196,4413
7821,4413
7821,4414
6299,4415
50804,4416
60647,4417
60647,4418
1554,4419
2549,4419
3115,4419
3626,4419
4036,4419
5390,4419
5556,4419
5833,4419
7151,4419
8792,4419
27689,4419
30850,4419
63222,4419
2549,4420
4036,4421
5556,4422
4036,4423
27689,4424
30850,4424
2549,4425
2793,4425
3115,4425
4185,4425
55417,4425
4036,4426
2549,4427
214,4428
1616,4428
1670,4429
8602,4430
8602,4431
6117,4432
2943,4433
3155,4433
4594,4433
6117,4433
8635,4433
27340,4433
4473,4434
3155,4435
861,4436
2605,4436
6506,4436
8458,4436
55253,4436
2605,4437
2605,4438
2605,4439
3155,4440
2605,4441
8852,4441
3155,4442
3155,4443
3155,4444
1507,4445
2943,4445
3155,4445
55253,4445
3155,4446
155,4447
3155,4447
3155,4448
55253,4448
55253,4449
27340,4450
27340,4451
3155,4452
3155,4453
2941,4454
1574,4455
6299,4456
6641,4456
15,4457
86,4457
2088,4457
3403,4457
3555,4457
3578,4457
3635,4457
3807,4457
4591,4457
4618,4457
5064,4457
5422,4457
5467,4457
5733,4457
6541,4457
8894,4457
27368,4457
41997,4457
45447,4457
51678,4457
2088,4458
41997,4459
5064,4460
5675,4460
7458,4460
5064,4461
41997,4462
7458,4463
7458,4464
5540,4465
7458,4466
15,4467
86,4467
2088,4467
3498,4467
5064,4467
7458,4467
5675,4468
3498,4469
41997,4469
41997,4470
3519,4471
3555,4471
4591,4471
5675,4471
2088,4472
41997,4473
5675,4474
41997,4474
41997,4475
3498,4476
5675,4477
1527,4478
6319,4479
3635,4480
6077,4480
2989,4481
394,4482
477,4482
565,4482
1254,4482
1722,4482
1788,4482
2050,4482
2402,4482
2722,4482
2840,4482
2890,4482
2916,4482
2990,4482
3169,4482
3206,4482
4161,4482
4239,4482
4695,4482
4696,4482
4699,4482
4713,4482
4790,4482
5212,4482
5225,4482
5277,4482
5427,4482
5489,4482
5612,4482
5678,4482
6582,4482
6709,4482
6756,4482
6757,4482
6874,4482
7319,4482
7787,4482
7895,4482
8125,4482
26393,4482
26495,4482
26989,4482
31011,4482
33750,4482
36509,4482
39435,4482
40010,4482
40278,4482
41336,4482
43419,4482
43934,4482
46723,4482
48304,4482
49314,4482
49347,4482
53974,4482
56671,4482
58706,4482
63113,4482
64499,4482
4310,4483
6938,4483
49314,4483
63113,4483
32593,4484
6938,4485
1625,4486
2990,4486
54958,4486
55232,4486
55232,4487
2990,4488
55232,4488
1721,4489
1722,4489
2722,4489
4310,4489
5047,4489
6947,4489
1721,4490
1722,4490
2722,4490
5808,4490
6289,4490
6947,4490
58025,4490
55232,4491
1194,4492
2050,4493
3169,4493
3242,4493
4034,4493
6280,4493
26472,4493
26989,4493
27884,4493
46723,4493
58025,4493
5118,4494
7458,4494
33669,4494
59900,4494
59900,4495
25999,4496
64499,4497
26472,4498
3527,4499
70,4500
4651,4500
40988,4500
61037,4500
40988,4501
4651,4502
6683,4502
54958,4502
2021,4503
5040,4503
2235,4504
4651,4504
7113,4504
163,4505
265,4505
3267,4505
7113,4506
599,4507
7113,4507
2911,4508
265,4509
55820,4509
599,4510
2477,4510
4595,4510
4631,4510
4651,4510
26258,4510
1445,4511
349,4512
455,4512
1059,4512
1326,4512
1795,4512
2054,4512
2066,4512
2406,4512
2916,4512
2990,4512
3169,4512
3242,4512
4034,4512
4235,4512
4327,4512
4411,4512
4595,4512
4696,4512
5225,4512
5282,4512
5791,4512
5818,4512
6570,4512
6683,4512
7021,4512
7306,4512
7699,4512
7895,4512
8620,4512
25963,4512
26142,4512
26472,4512
32389,4512
41336,4512
45611,4512
58078,4512
58103,4512
63540,4512
63772,4512
2990,4513
2990,4514
2990,4515
7895,4516
45611,4517
1059,4518
1326,4519
2021,4519
2477,4519
2990,4519
4327,4519
4411,4519
5040,4519
6683,4519
26142,4519
55232,4519
26326,4520
4235,4521
2990,4522
2990,4523
26258,4524
26326,4524
941,4525
1059,4525
1326,4525
2021,4525
2054,4525
2916,4525
2990,4525
4327,4525
4658,4525
4699,4525
5427,4525
5791,4525
26142,4525
41336,4525
45611,4525
63540,4525
25963,4526
26326,4527
2990,4528
7895,4529
26142,4530
26326,4531
4235,4532
2916,4533
26326,4534
7895,4535
2990,4536
26326,4537
2916,4538
5818,4539
748,4540
7895,4541
26326,4542
26989,4543
63540,4543
168,4544
599,4544
941,4544
2235,4544
2477,4544
2560,4544
2990,4544
3373,4544
3494,4544
4327,4544
4411,4544
4595,4544
4631,4544
4651,4544
5427,4544
5429,4544
5431,4544
6392,4544
6394,4544
6462,4544
6469,4544
6470,4544
7113,4544
7889,4544
7921,4544
26142,4544
26181,4544
43419,4544
4411,4545
4411,4546
5456,4547
4411,4548
26142,4548
7113,4549
7113,4550
26258,4551
2990,4552
2990,4553
7895,4553
32389,4554
5040,4555
7895,4556
5791,4557
7895,4557
26326,4557
820,4558
1059,4558
941,4559
2990,4559
2990,4560
2338,4561
5489,4562
5735,4562
6709,4562
6709,4563
2990,4564
26142,4564
1024,4565
1254,4565
2066,4565
2402,4565
2990,4565
4239,4565
6029,4565
6488,4565
6756,4565
7021,4565
2990,4566
2990,4567
2990,4568
2990,4569
2990,4570
2990,4571
26142,4572
4118,4573
26142,4574
748,4575
1304,4575
2402,4576
381,4577
381,4578
1917,4579
2990,4579
4618,4579
4839,4579
941,4580
7895,4580
941,4581
4631,4582
4631,4583
941,4584
4631,4584
5040,4584
6570,4584
7895,4584
26258,4584
941,4585
4631,4586
3242,4587
941,4588
748,4589
4631,4590
26258,4591
3527,4592
1445,4593
2338,4594
2338,4595
2338,4596
7319,4596
2050,4597
59731,4597
63540,4597
7319,4598
63540,4599
7944,4600
692,4601
2050,4601
2477,4601
3527,4601
7944,4601
63540,4601
5040,4602
26142,4603
26142,4604
279,4605
1549,4605
1254,4606
1549,4607
279,4608
279,4609
279,4610
1024,4610
1254,4611
2235,4612
2477,4612
4696,4612
7895,4612
7947,4612
26142,4612
26472,4612
41336,4612
7947,4613
6428,4614
7947,4614
26142,4614
41336,4614
1304,4615
4218,4615
4327,4615
6401,4615
7947,4615
33193,4615
45611,4615
58103,4615
6428,4616
79,4617
26142,4618
4327,4619
26142,4620
26142,4621
2235,4622
7947,4623
4631,4624
692,4625
7113,4625
63540,4626
7113,4627
63540,4628
26142,4629
1487,4630
26142,4630
26258,4630
26142,4631
45666,4632
5225,4633
5225,4634
48304,4635
6683,4636
41336,4636
5791,4637
6582,4638
41336,4638
2235,4639
58103,4639
7306,4640
26326,4641
54736,4642
3471,4643
6709,4643
63772,4643
3471,4644
3471,4645
3471,4646
2990,4647
3206,4647
381,4648
2990,4648
4598,4648
6325,4648
3206,4649
2990,4650
5165,4650
26326,4650
3206,4651
8903,4651
52281,4651
26258,4652
43419,4652
4161,4653
5791,4654
39435,4654
4161,4655
7306,4656
46723,4657
32389,4658
25999,4659
941,4660
4349,4660
63540,4661
4034,4662
5699,4662
6003,4662
7070,4662
54958,4662
4349,4663
6998,4664
1254,4665
941,4666
692,4667
1024,4667
1059,4667
2822,4667
2990,4667
3389,4667
5093,4667
8741,4667
33750,4667
820,4668
2822,4668
48304,4668
349,4669
5818,4669
820,4670
2406,4671
3766,4671
48304,4672
3242,4673
2406,4674
4021,4674
349,4675
5818,4675
5818,4676
4008,4677
63772,4678
3206,4679
4021,4679
36509,4679
2990,4680
3206,4680
3206,4681
26326,4681
3206,4682
3206,4683
26326,4684
63772,4685
2235,4686
4631,4686
4651,4686
5427,4687
26181,4687
3143,4688
3035,4689
10,4690
933,4690
5467,4690
7186,4690
8984,4690
44494,4690
51705,4690
53435,4690
10,4691
972,4691
2041,4691
2051,4691
2405,4691
4344,4691
5467,4691
6279,4691
7186,4691
8866,4691
51705,4691
58303,4691
10,4692
5467,4692
7186,4692
10,4693
5467,4693
10,4694
10,4695
10,4696
10,4697
5467,4697
10,4698
6660,4699
10,4700
5467,4700
6660,4700
3519,4701
2358,4702
2358,4703
2358,4704
2358,4705
2358,4706
2358,4707
405,4708
526,4708
1125,4708
1303,4708
1730,4708
2022,4708
2183,4708
2405,4708
2590,4708
2617,4708
2879,4708
2880,4708
2968,4708
3513,4708
3547,4708
3992,4708
4005,4708
4123,4708
4270,4708
4716,4708
5001,4708
5010,4708
5587,4708
5588,4708
5611,4708
6169,4708
6541,4708
6760,4708
7324,4708
7458,4708
26555,4708
27368,4708
33644,4708
34292,4708
45210,4708
46231,4708
50151,4708
54286,4708
55094,4708
56788,4708
58876,4708
60758,4708
61352,4708
51007,4709
2617,4710
8977,4710
26379,4710
1204,4711
1730,4711
2022,4711
2283,4711
2405,4711
4005,4711
1303,4712
1730,4712
2022,4712
4005,4712
1272,4713
1730,4713
4250,4713
4901,4713
8815,4713
40583,4713
46723,4713
49422,4713
5588,4714
2617,4715
54075,4715
64921,4715
2617,4716
6588,4717
8977,4717
55284,4717
6588,4718
2617,4719
5010,4720
1730,4721
2022,4721
2183,4721
2590,4721
2617,4721
5473,4721
5588,4721
8977,4721
55284,4721
56788,4721
60758,4721
63237,4721
2183,4722
2183,4723
2590,4724
60758,4724
2590,4725
2183,4726
2590,4726
2617,4726
1730,4727
1730,4728
2590,4729
2590,4730
2590,4731
2183,4732
2022,4733
2405,4733
2405,4734
2022,4735
2022,4736
1272,4737
2022,4737
1204,4738
1303,4738
1730,4738
2022,4738
2183,4738
2283,4738
2405,4738
2617,4738
3513,4738
3578,4738
4005,4738
4250,4738
4716,4738
4901,4738
5587,4738
5588,4738
6266,4738
8977,4738
26379,4738
27368,4738
33162,4738
46723,4738
49524,4738
1204,4739
1730,4739
2022,4739
2283,4739
2617,4739
3578,4739
4005,4739
26379,4739
1730,4740
2405,4740
3578,4740
4005,4740
27368,4740
33162,4740
4005,4741
2022,4742
2590,4742
1272,4743
4250,4743
5010,4744
2283,4745
4005,4745
6675,4745
6900,4745
54286,4745
4005,4746
4005,4747
4005,4748
46723,4749
1730,4750
4384,4751
5009,4751
27821,4751
48879,4751
49530,4751
49530,4752
5009,4753
49530,4753
2045,4754
4637,4754
6448,4754
6886,4754
7166,4754
7724,4754
58293,4754
6886,4755
3863,4756
1574,4757
3863,4758
7724,4758
4302,4759
365,4760
2735,4760
6761,4760
5643,4761
4312,4762
1574,4763
6299,4764
365,4765
5643,4765
1797,4766
1675,4767
5316,4767
5489,4767
6299,4767
7586,4767
8582,4767
34530,4767
7563,4768
8168,4769
7980,4770
7980,4771
8369,4772
7980,4773
7980,4774
7980,4775
35,4776
628,4777
52042,4778
7980,4779
8153,4780
4694,4781
52042,4782
3984,4783
48997,4783
8168,4784
1860,4785
2677,4785
2769,4785
2793,4785
3984,4785
4073,4785
4694,4785
4910,4785
5245,4785
5316,4785
5495,4785
5666,4785
5785,4785
5831,4785
5993,4785
6548,4785
7151,4785
7303,4785
7563,4785
7586,4785
8168,4785
8369,4785
8671,4785
8840,4785
8984,4785
27005,4785
27831,4785
34530,4785
52042,4785
59022,4785
59126,4785
3984,4786
3984,4787
34530,4788
3984,4789
4546,4790
7563,4791
7563,4792
3984,4793
59126,4794
3984,4795
3984,4796
8168,4797
1860,4798
8984,4798
52042,4798
8772,4799
8168,4800
7563,4801
8168,4802
5831,4803
1860,4804
8369,4804
7980,4805
7980,4806
52042,4807
7563,4808
26744,4809
1860,4810
1860,4811
4910,4811
5831,4811
5886,4811
8168,4811
52042,4811
5489,4812
7586,4813
5489,4814
7151,4814
8369,4814
52042,4814
5249,4815
7586,4816
52042,4817
4910,4818
7563,4818
7586,4818
5249,4819
7586,4820
5489,4821
5489,4822
1860,4823
5249,4823
5831,4823
5886,4823
3223,4824
5489,4825
8168,4826
5249,4827
1056,4828
1241,4828
3104,4828
3653,4828
3999,4828
4000,4828
4350,4828
4827,4828
4988,4828
6311,4828
6671,4828
6883,4828
8814,4828
8830,4828
26554,4828
27773,4828
27866,4828
34334,4828
39435,4828
43396,4828
56915,4828
290,4829
509,4829
986,4829
2173,4829
2336,4829
3505,4829
4057,4829
4827,4829
5751,4829
6671,4829
6745,4829
6815,4829
26476,4829
27866,4829
41566,4829
43396,4829
50601,4829
4157,4830
4157,4831
4157,4832
26554,4833
509,4834
509,4835
6815,4836
50601,4836
4827,4837
4827,4838
2366,4839
26554,4840
4827,4841
290,4842
509,4843
4827,4843
27866,4843
4827,4844
6385,4844
6815,4844
7143,4844
27866,4844
32170,4844
41566,4844
50601,4844
41566,4845
41566,4846
6815,4847
41566,4847
50601,4847
4827,4848
6671,4849
290,4850
290,4851
50601,4852
2366,4853
50601,4854
4988,4855
8814,4856
247,4857
4993,4857
247,4858
799,4858
5751,4858
41566,4858
41566,4859
2116,4860
41566,4861
799,4862
43396,4863
2116,4864
4993,4864
5952,4864
2116,4865
2193,4865
4993,4865
2173,4866
5952,4866
4993,4867
2366,4868
32170,4869
32170,4870
32170,4871
4000,4872
6385,4873
5751,4874
8814,4875
8814,4876
4993,4877
5751,4878
5751,4879
5751,4880
4000,4881
3999,4882
27866,4883
4993,4884
6883,4885
32170,4886
2116,4887
4993,4887
6883,4888
41566,4889
41566,4890
2116,4891
2193,4891
3999,4891
4993,4891
5952,4891
6815,4891
56915,4891
58293,4891
4993,4892
56915,4892
27866,4893
4988,4894
41566,4895
58293,4896
4993,4897
6815,4898
58293,4898
50601,4899
50601,4900
50601,4901
2173,4902
3999,4902
27773,4902
34334,4902
3999,4903
5952,4904
43396,4905
58293,4905
1544,4906
2116,4907
4993,4907
5952,4907
5751,4908
43396,4908
4993,4909
43396,4910
7143,4911
7143,4912
7143,4913
7143,4914
26554,4915
2116,4916
4993,4916
5952,4916
5751,4917
5751,4918
4827,4919
5751,4919
4993,4920
6385,4921
8814,4921
8814,4922
8814,4923
4827,4924
2173,4925
88,4926
1241,4926
2116,4927
4993,4927
1241,4928
1241,4929
88,4930
799,4930
1241,4930
1255,4930
4624,4930
4993,4930
5751,4930
8814,4930
39435,4930
53189,4930
56915,4930
1255,4931
4993,4932
2366,4933
1255,4934
1255,4935
1255,4936
1255,4937
1255,4938
1255,4939
53189,4940
2366,4941
1241,4942
1241,4943
8814,4944
2366,4945
1255,4946
53189,4947
799,4948
2366,4948
2116,4949
2366,4949
4993,4949
5952,4949
56915,4949
2366,4950
2366,4951
39435,4951
2366,4952
2366,4953
2116,4954
4993,4954
5952,4954
2366,4955
32170,4956
5751,4957
32170,4958
32170,4959
2283,4960
3653,4961
1233,4962
2989,4962
2046,4963
2641,4963
3378,4963
5872,4963
7767,4963
30890,4963
33585,4963
59519,4964
59519,4965
1196,4966
3817,4967
3817,4968
4729,4969
7045,4969
56171,4969
2131,4970
2131,4971
7569,4972
2131,4973
61350,4974
8598,4975
1364,4976
1861,4976
2131,4976
3817,4976
4729,4976
5890,4976
50011,4976
59519,4976
5872,4977
5872,4978
5872,4979
26555,4980
1364,4981
5663,4981
5872,4981
6634,4981
56171,4981
5872,4982
4591,4983
1931,4984
3143,4984
3984,4984
6938,4985
3639,4986
3035,4987
1931,4988
3143,4988
4958,4989
4958,4990
3999,4991
6674,4991
6760,4991
46559,4991
53921,4992
53921,4993
3999,4994
2404,4995
6674,4996
3143,4997
3143,4998
3143,4999
3143,5000
41527,5001
6017,5002
41527,5003
6672,5004
6760,5004
1085,5005
2050,5005
6263,5005
7782,5005
46919,5005
63113,5005
59339,5006
46919,5007
63113,5007
4234,5008
2050,5009
4234,5009
63113,5009
8898,5010
3638,5011
889,5012
2745,5013
3638,5013
1085,5014
1216,5014
6299,5014
7011,5014
7063,5014
8873,5014
7063,5015
7063,5016
2970,5017
5932,5017
2970,5018
5932,5018
5643,5019
7063,5019
8873,5019
7063,5020
2970,5021
5932,5021
8873,5021
2970,5022
5932,5022
7063,5023
2970,5024
5932,5024
7783,5024
8873,5024
2970,5025
5932,5025
8873,5026
2970,5027
5932,5027
7063,5028
2970,5029
5932,5029
7256,5030
2970,5031
5932,5031
2970,5032
5932,5032
7063,5032
1208,5033
2196,5033
2880,5033
2919,5033
3768,5033
4008,5033
4022,5033
4033,5033
4041,5033
4565,5033
5155,5033
5156,5033
6299,5033
8045,5033
8540,5033
26713,5033
61470,5033
1208,5034
1090,5035
1208,5035
1208,5036
1208,5037
3174,5038
7704,5039
7704,5040
5155,5041
1208,5042
1208,5043
1208,5044
2919,5044
5730,5044
7704,5044
2771,5045
2771,5046
2771,5047
5730,5047
2771,5048
2771,5049
2771,5050
1208,5051
32088,5052
8635,5053
4363,5054
4363,5055
701,5056
791,5056
1616,5056
3998,5056
5050,5056
6299,5056
389,5057
42634,5058
32170,5059
32170,5060
41566,5061
1860,5062
2632,5062
3854,5062
32825,5063
2595,5064
2882,5064
5912,5064
6118,5064
6235,5064
49932,5064
6235,5065
6118,5066
5912,5067
5912,5068
6235,5069
6235,5070
7241,5071
8844,5071
2882,5072
5912,5072
5912,5073
6921,5074
64622,5075
64622,5076
6896,5077
8070,5078
41566,5079
60503,5080
527,5081
1176,5081
6921,5081
8844,5081
60137,5081
60503,5081
60503,5082
60503,5083
60503,5084
60503,5085
60503,5086
1176,5087
60503,5087
6921,5088
60503,5089
60503,5090
60503,5091
60503,5092
8660,5093
527,5094
3182,5094
5345,5094
6896,5094
41566,5095
8660,5096
32825,5097
6921,5098
60503,5099
8656,5100
6896,5101
308,5102
5767,5102
5995,5102
6118,5102
6235,5102
6921,5102
8656,5102
8844,5102
31148,5102
42634,5102
49932,5102
53737,5102
60137,5102
60503,5102
60503,5103
7241,5104
5995,5105
5995,5106
5995,5107
5995,5108
5995,5109
8656,5109
53737,5109
5995,5110
60503,5111
7241,5112
6921,5113
5995,5114
60503,5115
8656,5116
53737,5116
53737,5117
53737,5118
6118,5119
5995,5120
53737,5121
60503,5122
7241,5123
60503,5124
5995,5125
6921,5126
60503,5127
5995,5128
60503,5129
53737,5130
60503,5130
60503,5131
60503,5132
60503,5133
60503,5134
41566,5135
31148,5136
1161,5137
5725,5137
6921,5137
5725,5138
5725,5139
6921,5139
5725,5140
32825,5141
3378,5142
8660,5143
6921,5144
58029,5145
2632,5146
6858,5147
6858,5148
6896,5149
6971,5150
6971,5151
5050,5152
469,5153
526,5153
2776,5153
3390,5153
4073,5153
6335,5153
6792,5153
8867,5153
26110,5153
26562,5153
27564,5153
469,5154
5998,5155
6335,5156
5559,5157
5559,5158
2776,5159
8867,5160
5559,5161
469,5162
526,5162
1306,5162
3204,5162
5033,5162
6133,5162
6335,5162
7761,5162
3633,5163
6442,5164
6442,5165
3633,5166
3633,5167
3633,5168
3633,5169
3633,5170
3633,5171
3633,5172
2451,5173
4073,5173
6133,5173
2451,5174
2451,5175
6442,5176
26562,5177
302,5178
6004,5179
6004,5180
6004,5181
6442,5182
6335,5183
6442,5184
3633,5185
3633,5186
827,5187
827,5188
827,5189
3633,5190
6792,5191
526,5192
4073,5192
2451,5193
1915,5194
